001-0001-nbus,010376600000012,TW 016 33-9292 DEAWOO,2020-01-15 08:42:42,0,31,จอดไม่ดับเครื่อง,Idle,14.080325,100.60045,60188,0,10000000000000,0,0,0,0,30.1,4.08,,,,คลองหนึ่ง,Khlong Nueng,คลองหลวง,Khlong Luang,ปทุมธานี,Pathum Thani,ST-41411,เบทาโก ศูนย์วิทย์
006-0001-nbus,010376600000001,TW 019 33-7447 DAEWOO,2020-01-15 08:43:33,0,33,รถจอด,Stop,14.080137,100.59951,66563,338,00000000000000,0,0,0,0,30.01,4.01,,,,คลองหนึ่ง,Khlong Nueng,คลองหลวง,Khlong Luang,ปทุมธานี,Pathum Thani,ST-41411,เบทาโก ศูนย์วิทย์
003-0001-nbus,010376600000029,TW 022 33-9229  DEAWOO,2020-01-15 08:41:58,0,33,รถจอด,Stop,14.0802355,100.59981,79235.1,158,00000000000000,0,0,0,0,33.09,4.04,,,,คลองหนึ่ง,Khlong Nueng,คลองหลวง,Khlong Luang,ปทุมธานี,Pathum Thani,ST-41411,เบทาโก ศูนย์วิทย์
002-0001-nbus,010376600000028,TW 021 33-7979 DEAWOO,2020-01-15 08:42:50,0,33,รถจอด,Stop,14.080326,100.60021,81550.4,338,000000100000,0,0,0,0,33,4.12,,,,คลองหนึ่ง,Khlong Nueng,คลองหลวง,Khlong Luang,ปทุมธานี,Pathum Thani,ST-41411,เบทาโก ศูนย์วิทย์
011-0001-nbus,010376600000033,TW 030,2020-01-15 08:40:47,0,33,รถจอด,Stop,14.080109,100.59931,57869.4,0,00000000000000,0,0,0,0,26.29,4.05,,,,คลองหนึ่ง,Khlong Nueng,คลองหลวง,Khlong Luang,ปทุมธานี,Pathum Thani,ST-41411,เบทาโก ศูนย์วิทย์
005-0001-nbus,010376600000035,TW 026 33-9797 DAEWOO,2020-01-15 08:43:26,0,33,รถจอด,Stop,14.080289,100.6001,58754.6,0,00000000000000,0,0,0,0,26.22,4.14,,,,คลองหนึ่ง,Khlong Nueng,คลองหลวง,Khlong Luang,ปทุมธานี,Pathum Thani,ST-41411,เบทาโก ศูนย์วิทย์
007-0001-nbus,010376600000013,TW 027 33-9779 DAEWOO,2020-01-15 08:38:53,0,33,รถจอด,Stop,14.080308,100.60039,51281.4,225,00000000000000,0,0,0,0,29.94,4.17,,,,คลองหนึ่ง,Khlong Nueng,คลองหลวง,Khlong Luang,ปทุมธานี,Pathum Thani,ST-41411,เบทาโก ศูนย์วิทย์
004-0001-nbus,010376600000004,TW 023 33-7373 DEAWOO,2020-01-15 08:39:56,0,33,รถจอด,Stop,14.080266,100.59996,85563.3,45,00000000000000,0,0,0,0,4.97,4.14,,,,คลองหนึ่ง,Khlong Nueng,คลองหลวง,Khlong Luang,ปทุมธานี,Pathum Thani,ST-41411,เบทาโก ศูนย์วิทย์
010-0001-nbus,010376600000034,TW 028 33-8484 DEAWOO,2020-01-15 08:38:56,0,33,รถจอด,Stop,14.080206,100.599655,47966.9,158,00000000000000,0,0,0,0,26.14,4.13,,,,คลองหนึ่ง,Khlong Nueng,คลองหลวง,Khlong Luang,ปทุมธานี,Pathum Thani,ST-41411,เบทาโก ศูนย์วิทย์
